Country,Campaign Name,Campaign ID,ACOS Target
ES,Cutting Mat MANUAL A3 Rosa,489809748207619,20%
ES,Cutting Mat MANUAL A3 Topo,510434589661006,20%
ES,Cutting Mat MANUAL A3 Verde,373771439654433,20%
ES,Cutting Mat MANUAL A4 Azul,437069262623962,20%
ES,Cutting Mat MANUAL A4 Gris,463006488244173,20%
ES,Cutting Mat MANUAL A4 Morado,478142545916318,20%
ES,Cutting Mat MANUAL A4 Negro,470842466025184,20%
ES,Cutting Mat MANUAL A4 Rosa,491400546787202,20%
ES,Cutting Mat MANUAL A4 Topo,381599231102949,20%
ES,Cutting Mat MANUAL A4 Verde,467689077987553,20%
ES,Paint AUTO GOUACHE,365153570420539,30%
ES,Paint AUTO OIL,434792567779017,30%
ES,Paint AUTO WATER,284503530824775,30%
ES,Paint CAT GOUACHE,444044585502774,30%
ES,Paint CAT OIL,413433288983916,30%
ES,Paint CAT WATER,539878096888885,30%
ES,Paint MANUAL ALL,350670313748655,30%
ES,Paint MANUAL GOUACHE,345282130545910,30%
ES,Paint MANUAL OIL,524192591415810,30%
ES,Paint MANUAL WATER,350401911994276,30%
ES,SP-A Premium Canvas 20x20,341286728820167,20%
ES,SP-A Premium Canvas 20x30,340770593794937,20%
ES,SP-A Premium Canvas 30x30,418584910328925,20%
ES,SP-A Premium Canvas 30x40,420447474886927,20%
ES,SP-A Premium Canvas 30x45,558508287574688,20%
ES,SP-A Premium Canvas 40x40,546612371526399,20%
ES,SP-A Premium Canvas 40x50,545695096119304,20%
ES,SP-A Premium Canvas 40x60,433927122600430,20%
ES,SP-A Premium Canvas 45x60,347461160226855,20%
ES,SP-A Premium Canvas 50x50,458734776249403,20%
ES,SP-A Premium Canvas 50x60,451037167702661,20%
ES,SP-A Premium Canvas 50x70,377727814473816,20%
ES,SP-A Premium Canvas 60x60,388265173732692,20%
ES,SP-A Premium Canvas 60x80,335557723044733,20%
ES,SP-A Premium Canvas 60x90,491383655142432,20%
ES,SP-A Premium Canvas 80x100,425790450631633,20%
ES,SP-A Premium Canvas 80x120,508511826467536,20%
ES,SP-A Premium Canvas 90x120,479372047811520,20%
ES,SP-CAT Premium Canvas 20x20,467473970235773,20%
ES,SP-CAT Premium Canvas 20x30,522029444641381,20%
ES,SP-CAT Premium Canvas 30x30,354706919831418,20%
ES,SP-CAT Premium Canvas 30x40,360902581374544,20%
ES,SP-CAT Premium Canvas 30x45,530989451950498,20%
ES,SP-CAT Premium Canvas 40x40,390342556593370,20%
ES,SP-CAT Premium Canvas 40x50,389005970651249,20%
ES,SP-CAT Premium Canvas 40x60,378758088829695,20%
ES,SP-CAT Premium Canvas 45x60,409132981071077,20%
ES,SP-CAT Premium Canvas 50x50,351063593617734,20%
ES,SP-CAT Premium Canvas 50x60,522611682277361,20%
ES,SP-CAT Premium Canvas 50x70,475291696579381,20%
ES,SP-CAT Premium Canvas 60x60,469771892354314,20%
ES,SP-CAT Premium Canvas 60x80,335035379682197,20%
ES,SP-CAT Premium Canvas 60x90,415365498956891,20%
ES,SP-CAT Premium Canvas 80x100,505909146975559,20%
ES,SP-CAT Premium Canvas 80x120,447759000015733,20%
ES,SP-CAT Premium Canvas 90x120,552291502172135,20%
ES,SP-Manual Premium Canvas 20x20,401966847682290,20%
ES,SP-Manual Premium Canvas 20x30,526260922513970,20%
ES,SP-Manual Premium Canvas 30x30,556672579118565,20%
ES,SP-Manual Premium Canvas 30x40,476281534154565,20%
ES,SP-Manual Premium Canvas 30x45,313612656143105,20%
ES,SP-Manual Premium Canvas 40x40,363771931706703,20%
ES,SP-Manual Premium Canvas 40x50,551494812091433,20%
ES,SP-Manual Premium Canvas 40x60,425885539964418,20%
ES,SP-Manual Premium Canvas 45x60,311481829419461,20%
ES,SP-Manual Premium Canvas 50x50,378569884735973,20%
ES,SP-Manual Premium Canvas 50x60,410106631351256,20%
ES,SP-Manual Premium Canvas 50x70,444033685444823,20%
ES,SP-Manual Premium Canvas 60x60,414331576134200,20%
ES,SP-Manual Premium Canvas 60x80,358053685385059,20%
ES,SP-Manual Premium Canvas 60x90,475784639333427,20%
ES,SP-Manual Premium Canvas 80x100,555103090088567,20%
ES,SP-Manual Premium Canvas 80x120,529430475245617,20%
ES,SP-Manual Premium Canvas 90x120,289717597736610,20%
ES,SP-Manual Premium Canvas Large,497716928146832,20%
ES,SP-Manual Premium Canvas MANUAL ALL,392204087420019,20%
ES,SP-Manual Premium Canvas Portrait,410597069685902,20%
ES,SP-Manual Premium Canvas Small,400328191555265,20%
ES,SP-Manual Premium Canvas Square,445162567870525,20%
ES,SP-Manual Premium Canvas XL,472465305739717,20%
ES,SP-PT 380 Stretched Canvas Product Target,467416296306712,20%
ES,Rotary Cutters AUTO,23347169111455,30%
ES,Rotary Cutters CAT (UD),73059122056559,30%
ES,Rotary Cutters MANUAL KEY,127896342558987,30%
ES,Rotary Cutters Product Target (UD),228848090092960,30%
ES,SP-PT Rotary Cutter Defensive to Cutting Mat,337595032982549,15%
ES,Lineal AUTOKEY,134436816429801,30%
ES,Lineal CAT (D),175300785271135,30%
ES,Lineal MANUAL KEYWORDS,75066694501325,30%
ES,Lineal Product Target (D),212624584790328,30%
ES,SP-PT Ruler Defensive to Cutting Mat,512871698999381,15%
ES,SB PC 280 Stretched Canvas CAT ALL,313406660691278,20%
ES,SB PC 280 Stretched Canvas MANUAL ALL,326323385583005,20%
ES,SB PC 280 Stretched Canvas Product Target,507580557450019,20%
ES,SB VID 280 Stretched Canvas CAT ALL,526078293117030,20%
ES,SB VID 280 Stretched Canvas MANUAL ALL,,20%
ES,SB VID 280 Stretched Canvas MANUAL DETAIL,449187399742095,20%
ES,SD 280 Stretched Canvas Defensive to 280 Stretched Canvas,430203371179981,10%
ES,SD 280 Stretched Canvas Defensive to 380 Stretched Canvas,542745764863583,10%
ES,SD VID 280 Stretched Canvas Defensive to 280 Stretched Canvas,329243110199062,10%
ES,SD VID 280 Stretched Canvas Defensive to 380 Stretched Canvas,465028809447845,10%
ES,SD 280 Stretched Canvas Contextual CAT DETAIL,496927462916419,20%
ES,SD 280 Stretched Canvas Product Target,304156503170656,20%
ES,SD 280 Stretched Canvas Purchase Remarket,441201356691765,20%
ES,SD 280 Stretched Canvas View Remarket,353660575016865,20%
ES,SD 280 Stretched Canvas View Remarket CAT DETAIL,293814752202090,20%
ES,SD VID 280 Stretched Canvas Contextual CAT ALL,334238621812816,20%
ES,SD VID 280 Stretched Canvas Product Target,525440008507826,20%
ES,SD VID 280 Stretched Canvas Purchase Remarket,351225315421557,20%
ES,SD VID 280 Stretched Canvas View Remarket,403771453084711,20%
ES,SD VID 280 Stretched Canvas View Remarket CAT ALL,506543926690472,20%
ES,SP-PT 280 Stretched Canvas Defensive to 280 Stretched Canvas,468746855008226,10%
ES,SP-PT 280 Stretched Canvas Defensive to 380 Stretched Canvas,456036959607614,10%
ES,SP-PT 280 Stretched Canvas Defensive to Canvas Panel,405308383505845,10%
ES,SP 280 Stretched Canvas AUTO ALL,546108800367048,20%
ES,SP 280 Stretched Canvas AUTO DETAIL,541552009354864,20%
ES,SP 280 Stretched Canvas CAT ALL,379747709565619,20%
ES,SP 280 Stretched Canvas CAT DETAIL,468019409289771,20%
ES,SP 280 Stretched Canvas MANUAL ALL,386085654965459,20%
ES,SP 280 Stretched Canvas MANUAL DETAIL,316769883128280,20%
ES,SP-PT 280 Stretched Canvas Product Target,332017278796025,20%
ES,Slices AUTO,206946680502978,30%
ES,Slices CAT (D),35980061719790,30%
ES,Slices MANUAL,118156137678559,30%
ES,Slices Product Target (D),160978138783093,30%
ES,SD_AUDT_DEF_PURCHASE_CUT_BOARD_APRIL_OPT 2d8b94,134300542969184,10%
ES,SD_PAT_DEF_CPC_CUTTING_BOARD_APRIL_OPT 1ef0d8,94329377677193,10%
SE,Cutting Mat AUTOKEY,2920855688431,20%
SE,Cutting Mat CAT (UD),219833102170585,20%
SE,Rotary Cutters AUTOKEY,241694914177760,30%
SE,Rulers AUTOKEY,95740121903781,30%
SE,SP-PT Cutting Mat - Complements - Rotary Cutter - Exact - NG,538189034313152,10%
SE,SP-PT Cutting Mat - Complements - Ruler - Exact - NG,354531931868171,10%
SE,SP-PT Rotary Cutter - Complements - Cutting Mat - Exact - NG,386448933832793,15%
SE,SP-PT Ruler - Complements - Cutting Mat - Exact - NG,350327848076817,15%
SE,Cutting Mat - Competitor - Amtech - Exact - JA,526188666361044,20%
SE,Cutting Mat - Competitor - Ansio - Exact - JA,337942533963780,20%
SE,Cutting Mat - Competitor - Arteza - Exact - JA,410543398143864,20%
SE,Cutting Mat - Competitor - Dahle Vantage - Exact - JA,478988872879472,20%
SE,Cutting Mat - Competitor - La Canilla - Exact - JA,558395700853592,20%
SE,Cutting Mat - Competitor - Office Tree - Exact - JA,400354218138277,20%
SE,Cutting Mat - Competitor - Random Top CAT - Exact - JA,394950259183093,20%
SE,Cutting Mat - B07MZVXLLW - Auto  - Close - JA,296164275852574,20%
SE,Cutting Mat - B07MZVXLLW - Auto  - Comple - JA,281611835075281,20%
SE,Cutting Mat - B07MZVXLLW - Auto  - Loose - JA,454208233481357,20%
SE,Cutting Mat - B07MZVXLLW - Auto  - Subs - JA,541495636295963,20%
SE,Cutting Mat - B07MZZZV8V - Auto  - Close - JA,284577254922874,20%
SE,Cutting Mat - B07MZZZV8V - Auto  - Comple - JA,443220453043458,20%
SE,Cutting Mat - B07MZZZV8V - Auto  - Loose - JA,387019148659524,20%
SE,Cutting Mat - B07MZZZV8V - Auto  - Subs - JA,291020073895064,20%
SE,Cutting Mat - B07N12JV3N - Auto  - Close - JA,387467041150806,20%
SE,Cutting Mat - B07N12JV3N - Auto  - Comple - JA,325269409055932,20%
SE,Cutting Mat - B07N12JV3N - Auto  - Loose - JA,440639296363734,20%
SE,Cutting Mat - B07N12JV3N - Auto  - Subs - JA,461937269131999,20%
SE,Cutting Mat - B07N1MQWL1 - Auto  - Close - JA,337875187577968,20%
SE,Cutting Mat - B07N1MQWL1 - Auto  - Comple - JA,435998171500848,20%
SE,Cutting Mat - B07N1MQWL1 - Auto  - Looose - JA,558621080610343,20%
SE,Cutting Mat - B07N1MQWL1 - Auto  - Subs - JA,477093008578760,20%
SE,Cutting Mat - B07N1N7Q7F - Auto  - Close - JA,562365754763638,20%
SE,Cutting Mat - B07N1N7Q7F - Auto  - Comple - JA,527580086744408,20%
SE,Cutting Mat - B07N1N7Q7F - Auto  - Loose - JA,484123223285846,20%
SE,Cutting Mat - B07N1N7Q7F - Auto  - Subs - JA,430562484629693,20%
SE,Cutting Mats - Black A3 - CM -  B07N12JV3N - Manual - Phrase - General KWs,558862392871217,20%
SE,Cutting Mats - Black A3 - CM -  B07N12JV3N - Manual - Phrase - Long Tail KWs,349359279352353,20%
SE,Cutting Mats - Blue A3 - CM -  B08D6Q4KCM - Manual - Phrase - General KWs,320186252446882,20%
SE,Cutting Mats - Blue A3 - CM -  B08D6Q4KCM - Manual - Phrase - Long Tail KWs,359505047402533,20%
SE,Cutting Mats - Green A1 - CM -  B07N11MN1J - Manual - Phrase - General KWs,401840209573667,20%
SE,Cutting Mats - Green A1 - CM -  B07N11MN1J - Manual - Phrase - Long Tail KWs,355431086896304,20%
SE,Cutting Mats - Pink A3 - CM -  B07N1N3VVP - Manual - Phrase - General KWs,470830744174558,20%
SE,Cutting Mats - Pink A3 - CM -  B07N1N3VVP - Manual - Phrase - Long Tail KWs,349740389389691,20%
SE,Brush - B084NCVMTS - Auto  - Close - JA,410078537239467,35%
SE,Brush - B084NCVMTS - Auto  - Comple - JA,510025204613696,35%
SE,Brush - B084NCVMTS - Auto  - Loose - JA,529151880166089,35%
SE,Brush - B084NCVMTS - Auto  - Subs - JA,316506712601397,35%
SE,B07MZVXLLW - CM Green A3 - Catch All - Auto - Fix,465598726840754,20%
SE,B07MZZZV8V - CM Green A0 - Catch All - Auto - Fix,495477805816923,20%
SE,B07N12JV3N - CM Black A3 - Catch All - Auto - Fix,314997084260721,20%
SE,B07N12QZXP - CM Green A2 - Catch All - Auto - Fix,444158791500020,20%
SE,B07N1MJ2JX - CM Pink A1 - Catch All - Auto - Fix,313829509919223,20%
SE,B07N1N7Q7F - CM Black A2 - Catch All - Auto - Fix,456524565390287,20%
SE,B07PGWQNLW - CM Pink A0 - Catch All - Auto - Fix,318713346407076,20%
SE,B07PKVT4MM - CM Black A0 - Catch All - Auto - Fix,449857580609725,20%
SE,B084NCVMTS - Brush Set - Catch All - Auto - Fix,315817947790639,35%
SE,B08D6NJKH5 - CM Black A4 - Catch All - Auto - Fix,538063822847432,20%
SE,B08D6PG8M3 - CM Blue A4 - Catch All - Auto - Fix,326810186732259,20%
SE,B08D6Q4KCM - CM Blue A3 - Catch All - Auto - Fix,459182673959785,20%
SE,B0C4W44PHL - Panel 40x60 - Catch All - Auto - Fix,482283160399194,30%
SE,B0C4W8J5D4 - Panel 40x40 - Catch All - Auto - Fix,301690648896871,30%
SE,B0C4WNJV9H - Panel 50x60 - Catch All - Auto - Fix,324725817788776,30%
SE,B0C4WQP5PD - Panel 40x50 - Catch All - Auto - Fix,406886450788270,30%
SE,B0C4WY3YBR - Panel 20x25 - Catch All - Auto - Fix,496231662168244,30%
SE,Ruler - B08D6QN5CD - Auto  - Close - JA,481118817409022,30%
SE,Ruler - B08D6QN5CD - Auto  - Comple - JA,318228610997882,30%
SE,Ruler - B08D6QN5CD - Auto  - Loose - JA,496131004663640,30%
SE,Ruler - B08D6QN5CD - Auto  - Subs - JA,395418043458446,30%
SE,SB PC Cutting Mat Manual ALL,432524308100484,20%
SE,SB PC Cutting Mat Manual DETAIL,421317680326395,20%
SE,Paint Brushes AUTOKEY,219563997367816,35%
SE,Paint Brushes CAT (D),246098232686857,35%
SE,Slices AUTO,192846168294822,30%
SE,Slices CAT (D),228376691874764,30%
SE,Slices Product Target (D),120830664593895,30%
SE,sponsored_display_defensive_PAT,110347798592771,10%
SE,sponsored_display_remarketing_AUD,209260044589013,10%
GB,Slices Christmas,488505042321583,30%
GB,B07N12JV3N - CM Black A3 - Catch All - Auto - Fix,318002709076835,20%
GB,B07N12QZXP - CM Green A2 - Catch All - Auto - Fix,284883994715776,20%
GB,B07N1J6WGD - Cutter Green - Catch All - Auto - Fix,376737370905401,30%
GB,B07N1MQWL1 - CM Black A1 - Catch All - Auto - Fix,417259689803801,20%
GB,B07N1N3VVP - CM Pink A3 - Catch All - Auto - Fix,560781290552146,20%
GB,B07N1N7Q7F - CM Black A2 - Catch All - Auto - Fix,314096270851701,20%
GB,B07N1NPFZQ - CM Pink A2 - Catch All - Auto - Fix,414597263791917,20%
GB,B07PK59TZ8 - Ruler 15x30 - Catch All - Auto - Fix,312426621496691,30%
GB,B07XP8BFT4 - Ruler 15x60 - Catch All - Auto - Fix,317825626934852,30%
GB,B083Q6QKGB - Cutter Pink - Catch All - Auto - Fix,393557577368267,30%
GB,B083Q6Z19K - Cutter Blue - Catch All - Auto - Fix,512518943689599,30%
GB,B08D6PG8M3 - CM Blue A4 - Catch All - Auto - Fix,529074552691447,20%
GB,B08D6PQJJ1 - CM Blue A0 - Catch All - Auto - Fix,328606865770205,20%
GB,B08D6Q4KCM - CM Blue A3 - Catch All - Auto - Fix,399325172428210,20%
GB,B08D6Q6TVH - CM Blue A1 - Catch All - Auto - Fix,493987380323026,20%
GB,B08D6Q868Q - CM Pink A4 - Catch All - Auto - Fix,415278358684697,20%
GB,B08D6QFRQC - CM Blue A2 - Catch All - Auto - Fix,509853204600599,20%
GB,B08D6QN5CD - NS Rulers 15x30 - Catch All - Auto - Fix,497673683358190,30%
GB,B0963XZNWP - Catch All - Auto - Fix,288204183902841,30%
GB,B09LQZSFNG - IN Black A2 - Catch All - Auto - Fix,518907944614211,20%
GB,Cutting Mat - Competitor  - Exact - JA,433445010244052,20%
GB,Cutting Mat - Competitor - Exact 2 - JA,359735917497355,20%
GB,Cutting Mat - Manual - A0 - Exact - JA,323340224965974,20%
GB,Cutting Mat - Manual - A1 - Exact - JA,425529183155773,20%
GB,Cutting Mat - Manual - A2 - Exact - JA,427075551891726,20%
GB,Cutting Mat - Manual - A3 - Exact - JA,348423123973869,20%
GB,Cutting Mat - Manual - All - Exact - JA,324855922203151,20%
GB,Cutting Mat - Manual - Black - Exact - JA,393136859806354,20%
GB,Cutting Mat - Manual - Blue - Exact - JA,375342111925384,20%
GB,Cutting Mat - Manual - Green - Exact - JA,466642645074872,20%
GB,Cutting Mat - Manual - Pink - Exact - JA,419706796982110,20%
GB,Cutting Mat - Manual -A4 - Exact - JA,484360071912580,20%
GB,Cutting Mats - Black A3 -  B07N12JV3N - Manual - Phrase - General KWs,506453365643598,20%
GB,Cutting Mats - Black A3 -  B07N12JV3N - Manual - Phrase - Long Tail KWs,294147227728250,20%
GB,Cutting Mats - Blue A3 - CM -  B08D6Q4KCM - Manual - Phrase - General KWs,532008140153443,20%
GB,Cutting Mats - Blue A3 - CM -  B08D6Q4KCM - Manual - Phrase - Long Tail KWs,552873256278183,20%
GB,Cutting Mats - Green A1 - CM -  B07N11MN1J - Manual - Phrase - General KWs,413981627191653,20%
GB,Cutting Mats - Green A1 - CM -  B07N11MN1J - Manual - Phrase - Long Tail KWs,284066275759131,20%
GB,Cutting Mats - Pink A3 - CM -  B07N1N3VVP - Manual - Phrase - General KWs,361051752002705,20%
GB,Cutting Mats - Pink A3 - CM -  B07N1N3VVP - Manual - Phrase - Long Tail KWs,414374476410741,20%
GB,Paints - Acrylic - B0CH8T9WGJ - Competitor - Artecho - Exact - JA,346549088729238,30%
GB,Paints - Acrylic - B0CH8T9WGJ - Competitor - Random Top CAT - Exact - JA,433568935836404,30%
GB,Paints - Acrylic - B0CH8T9WGJ - Competitor - Shuttle Art - Exact - JA,478751015555050,30%
GB,Paints - Gouache - B0CH8SDZSQ - Competitor - Arteza - Exact - JA,365828649757591,30%
GB,Paints - Gouache - B0CH8SDZSQ - Competitor - Daler-Rowney - Exact - JA,465642894989828,30%
GB,Paints - Gouache - B0CH8SDZSQ - Competitor - Pebeo - Exact - JA,515476907345818,30%
GB,Paints - Gouache - B0CH8SDZSQ - Competitor - Random Top CAT - Exact - JA,477855574799135,30%
GB,Paints - Gouache - B0CH8SDZSQ - Competitor - Winston & Newton - Exact - JA,283639125749681,30%
GB,Paints - Oil - B0CH8R2XPX - Competitor - Daler-Rowney - Exact - JA,471471780489712,30%
GB,Paints - Oil - B0CH8R2XPX - Competitor - Pebeo - Exact - JA,527292873527589,30%
GB,Paints - Oil - B0CH8R2XPX - Competitor - Winston & Newton - Exact - JA,283380765860005,30%
GB,Paints - Watercolor - B0CH8QVWMK - Competitor - Artistik - Exact - JA,559159071729894,30%
GB,Paints - Watercolor - B0CH8QVWMK - Competitor - Random Top CAT - Exact - JA,472809328868974,30%
GB,Paints - Watercolor - B0CH8QVWMK - Competitor - Shuttle Art - Exact - JA,528180309606383,30%
GB,Paints - Watercolor - B0CH8QVWMK - Competitor - Winston & Newton - Exact - JA,458968031538506,30%
GB,Rulers -  Manual - 30CM - Exact - JA,427159113058446,30%
GB,Rulers -  Manual - 60CM - Exact - JA,547038732326246,30%
GB,Canvas Panel -  Semi Auto - MBroad - Down only,548705213529703,30%
GB,Cutting Mats - CM -  Semi Auto - MBroad - Down only,402879817921676,20%
GB,Drawing Books -  Semi Auto - MBroad - Down only,297576422798789,35%
GB,Rotary Cutter -  Semi Auto - MBroad - Down only,512693042949242,30%
GB,Stretched Canvas -  Semi Auto - MBroad - Down only,502688611295886,20%
GB,Stretched Canvas - B0C4WM5632 - SBV - Phrase,540621565179336,20%
GB,Stretched Canvas - Store page - SBV - Phrase,456291917440521,20%
GB,Stretch Canvas -  Manual -  20x20 - Exact - JA,419878462708617,20%
GB,Stretch Canvas -  Manual -  30x30 - Exact - JA,360246196477372,20%
GB,Stretch Canvas -  Manual -  50x60 - Exact - JA,296560829053917,20%
GB,Stretch Canvas -  Manual -  60x90 - Exact - JA,436207622768368,20%
GB,Stretch Canvas -  Manual -  90x120 - Exact - JA,340889523336956,20%
GB,Stretch Canvas -  Manual - 40x50 - Exact - JA,381507075655991,20%
GB,Stretch Canvas -  Manual - 40x60 - Exact - JA,536540955743398,20%
GB,Stretch Canvas -  Manual - 50x70 - Exact - JA,525942413256175,20%
GB,Stretch Canvas -  Manual - 60x60 - Exact - JA,562404977579216,20%
GB,Stretch Canvas -  Manual - 60x80 - Exact - JA,531883444869192,20%
GB,Stretch Canvas -  Manual - 80x100 - Exact - JA,405288403141271,20%
GB,Stretch Canvas -  Manual - Large - Exact - JA,562189425020332,20%
GB,Stretch Canvas -  Manual - Small - Exact - JA,370568303294528,20%
GB,Stretch Canvas -  Manual - Square - Exact - JA,534429415428871,20%
GB,Stretch Canvas -  Manual - XL - Exact - JA,419528170165574,20%
GB,Books AUTO,103723881347224,35%
GB,Books CAT,125318226855895,35%
GB,Books MANUAL,53004238266030,35%
GB,Books STORE,130549049980263,35%
GB,Canvas Panel AUTO ALL,555754417900642,30%
GB,Canvas Panel AUTO Detail,358839322413440,30%
GB,Canvas Panel CAT,429588601376397,30%
GB,Canvas Panel MANUAL ALL,293721723924853,30%
GB,Canvas Panel MANUAL Detail,457190034394265,30%
GB,Canvas Panel PRODUCT TARGET,419125917577993,30%
GB,Panels Display AUD Purchase Remarket,341186960373441,30%
GB,Panels Display AUD View Remarket,329901944870050,30%
GB,Panels Display CAT,334383774884793,30%
GB,SP Canvas Panel MANUAL OVERSTOCK,503938149143093,40%
GB,Panels Store Brand CAT ALL,330760566079867,30%
GB,Panels Store Brand MANUAL ALL,414228064891872,30%
GB,Panels Store Brand Product Target,513049789643273,30%
GB,SP Cutting Mat MANUAL OVERSTOCK,501734719849344,30%
GB,SB PC Cutting Mat Defensive to Mat,562402893430049,10%
GB,SB VID Cutting Mat Defensive to Mat,540148758058671,10%
GB,SB PC Cutting Mat CAT ALL,470236965855418,20%
GB,SB PC Cutting Mat MANUAL ALL,144345152998649737,20%
GB,SB PC Cutting Mat MANUAL DETAIL,319801668556272,20%
GB,SB PC Cutting Mat Product Target,415302977407484,20%
GB,SB SS Quilting Store CAT ALL,351563674144110,20%
GB,SB VID Cutting Mat CAT ALL,528018809052679,20%
GB,SB VID Cutting Mat MANUAL ALL,531845039807022,20%
GB,SD Cutting Mat Defensive to Cutter,357870495047787,10%
GB,SD Cutting Mat Defensive to Mat,257823052992264,10%
GB,SD Cutting Mat Defensive to Ruler,499666464380011,10%
GB,SD VID Cutting Mat Defensive to Cutter,411809174945835,10%
GB,SD VID Cutting Mat Defensive to Mat,397421648068558,10%
GB,SD VID Cutting Mat Defensive to Ruler,294780799706320,10%
GB,SD Cutting Mat Contextual CAT DETAIL,489101643742419,20%
GB,SD Cutting Mat Product Target,316572151764294,20%
GB,SD Cutting Mat Purchase Remarket,347812564542447,20%
GB,SD Cutting Mat View Remarket,355843806220951,20%
GB,SD Cutting Mat View Remarket CAT DETAIL,284656795996521,20%
GB,SD VID Cutting Mat Contextual CAT ALL,561595241292651,20%
GB,SD VID Cutting Mat Product Target,461787313890338,20%
GB,SD VID Cutting Mat Purchase Remarket,331825310033456,20%
GB,SD VID Cutting Mat View Remarket,300375175837597,20%
GB,SD VID Cutting Mat View Remarket CAT ALL,316781853720610,20%
GB,SP-PT Cutting Mat 150x100 Defensive to Mat,288756558570413,10%
GB,SP-PT Cutting Mat 200x100 Defensive to Mat,469753244742565,10%
GB,SP-PT Cutting Mat Defensive to Cutter,562434092641177,10%
GB,SP-PT Cutting Mat Defensive to Mat,433693583761105,10%
GB,SP-PT Cutting Mat Defensive to Ruler,461953656589179,10%
GB,SP Cutting Mat AUTO,134620480831210,20%
GB,SP Cutting Mat CAT,248541229238550,20%
GB,SP Cutting Mat MANUAL,248265648096107,20%
GB,SP-PT Cutting Mat Product Target (UD),181671578872469,20%
GB,SP-PT Cutting Mat Product Target 150x100,410318858947111,20%
GB,SP-PT Cutting Mat Product Target 200x100,344175096572588,20%
GB,SP Cutting Mat AUTO ALL B2B,471619786613854,20%
GB,SP Cutting Mat AUTO DETAIL B2B,483818089677323,20%
GB,SP Cutting Mat CAT ALL B2B,349436160206120,20%
GB,SP Cutting Mat CAT DETAIL B2B,425448501506887,20%
GB,SP Cutting Mat MANUAL ALL B2B,431686279983970,20%
GB,SP Cutting Mat MANUAL DETAIL B2B,440231212554903,20%
GB,SP-PT Cutting Mat Product Target B2B,399978770972970,20%
GB,Cutting Mat MANUAL A0 Alvin,432167600805667,20%
GB,Cutting Mat MANUAL A0 Ansio,528374994957378,20%
GB,Cutting Mat MANUAL A0 Ark,312155702007384,20%
GB,Cutting Mat MANUAL A0 Army Painter,455972391171636,20%
GB,Cutting Mat MANUAL A0 Fiskars,335738485647587,20%
GB,Cutting Mat MANUAL A0 Olfa,372669985218455,20%
GB,Cutting Mat MANUAL A1 Alvin,468943975327077,20%
GB,Cutting Mat MANUAL A1 Ansio,540678907234543,20%
GB,Cutting Mat MANUAL A1 Ark,391231141889026,20%
GB,Cutting Mat MANUAL A1 Army Painter,470978283063781,20%
GB,Cutting Mat MANUAL A1 Fiskars,371527056248889,20%
GB,Cutting Mat MANUAL A1 Olfa,402663529235014,20%
GB,Cutting Mat MANUAL A2 Alvin,369327352196570,20%
GB,Cutting Mat MANUAL A2 Ansio,525894673775082,20%
GB,Cutting Mat MANUAL A2 Ark,399911209672454,20%
GB,Cutting Mat MANUAL A2 Army Painter,325837404620936,20%
GB,Cutting Mat MANUAL A2 Fiskars,527597347847918,20%
GB,Cutting Mat MANUAL A2 Olfa,462962614225795,20%
GB,Cutting Mat MANUAL A3 Alvin,509115917438882,20%
GB,Cutting Mat MANUAL A3 Ansio,502224766102111,20%
GB,Cutting Mat MANUAL A3 Ark,361220227006457,20%
GB,Cutting Mat MANUAL A3 Army Painter,559547917821975,20%
GB,Cutting Mat MANUAL A3 Fiskars,546216402945111,20%
GB,Cutting Mat MANUAL A3 Olfa,482387519404806,20%
GB,Cutting Mat MANUAL A4 Alvin,542942477951471,20%
GB,Cutting Mat MANUAL A4 Ansio,323771196019089,20%
GB,Cutting Mat MANUAL A4 Ark,355579000492854,20%
GB,Cutting Mat MANUAL A4 Army Painter,351495363186874,20%
GB,Cutting Mat MANUAL A4 Fiskars,421974332478056,20%
GB,Cutting Mat MANUAL A4 Olfa,449694852180274,20%
GB,SP-PT Cutting Mat ALVIN,516373853187984,20%
GB,SP-PT Cutting Mat AMTECH,523090599853047,20%
GB,SP-PT Cutting Mat ANSIO,407692005540694,20%
GB,SP-PT Cutting Mat ARK,510328926551462,20%
GB,SP-PT Cutting Mat ARMY PAINTER,312027653796612,20%
GB,SP-PT Cutting Mat ARTEZA,468721395067196,20%
GB,SP-PT Cutting Mat ARTWAY,418905058212792,20%
GB,SP-PT Cutting Mat EJOYOUS,329120625478867,20%
GB,SP-PT Cutting Mat FISKARS,289488988885713,20%
GB,SP-PT Cutting Mat GARDEN MILE,397124502588610,20%
GB,SP-PT Cutting Mat HEADLEY TOOLS,434488733553494,20%
GB,SP-PT Cutting Mat LA CANILLA,319150107304116,20%
GB,SP-PT Cutting Mat MODELCRAFT,379906754729719,20%
GB,SP-PT Cutting Mat RANDOM TOP CAT,446657652632835,20%
GB,SP-PT Cutting Mat SHINY MERRY,471381964582629,20%
GB,SP-PT Cutting Mat SILVERLINE,356121250315719,20%
GB,SP-PT Cutting Mat SOURCING MAP,449236769213750,20%
GB,SP-PT Cutting Mat WORKLION,324150194636772,20%
GB,Cutting Mat MANUAL A0 Beige,479743250397045,20%
GB,Cutting Mat MANUAL A0 Black,402511373940535,20%
GB,Cutting Mat MANUAL A0 Blue,371278364653747,20%
GB,Cutting Mat MANUAL A0 Brown,393353378995290,20%
